time,cpu,FSB,L2miss
2,0,21911540,
4,0,,10886
6,0,2237578,
6,1,2266940,
8,1,,627299
10,1,163052,
12,0,,609979
12,1,,686464
14,0,826400,
16,0,,355686
16,1,,193012
18,0,10630236,
20,1,,3862
20,0,,32139
22,0,9674651,
24,0,,466955
26,0,4125234,
28,0,,611003
30,0,100784,
32,0,,552226
32,1,,796252
34,0,119876,
36,0,,50134
38,0,16687422,
40,0,,9123
42,1,14408094,
44,0,,240165
46,0,8187672,
48,0,,392526
50,1,380216,
50,0,378912,
52,0,,339571
54,1,11263918,
56,0,,116399
58,1,16381456,
60,0,,5603
62,0,18344088,
64,0,,21760
66,0,1965136,
68,0,,534795
70,1,194572,
70,0,194108,
72,0,,329522
74,0,6639040,
76,0,,293326
76,1,,267023
78,0,10725246,
80,0,,5414
80,1,,32860
82,1,9681550,
82,0,9714458,
84,0,,379680
86,0,3853086,
88,0,,584332
90,0,105206,
92,0,,601896
94,0,111602,
96,0,,48036
98,0,16838234,
100,1,,8742
102,0,2346708,
104,0,,604894
106,1,895176,
108,0,,668849
110,0,494430,
110,1,497542,
112,0,,255792
114,0,11381512,
116,0,,152776
118,1,8454106,
118,0,8479931,
120,0,,394108
122,0,6874852,
122,1,6898014,
124,0,,419338
126,0,1780922,
128,0,,645609
130,1,216872,
132,1,,45004
134,0,16468622,
136,1,,26526
138,0,17908884,
138,1,17918830,
140,0,,6988
140,1,,53880
142,1,9281730,
144,1,,559513
146,1,2139888,
148,0,,249382
148,1,,284243
150,0,9762438,
152,1,,207933
154,0,13445578,
156,1,,67704
158,0,16927427,
160,0,,11857
162,0,2302039,
164,0,,665326
166,0,955896,
168,0,,712317
168,1,,612789
170,1,714143,
170,0,729936,
172,0,,407515
174,1,11661776,
176,1,,71089
178,0,8170286,
180,1,,411017
182,0,2670878,
184,0,,632883
186,1,832436,
188,0,,542340
190,0,200818,
192,1,,79232
194,0,16620328,
196,1,,39050
198,0,14023912,
200,0,,186573
202,1,9124792,
204,0,,428053
206,0,2033932,
208,1,,340552
210,1,10173706,
212,1,,64270
214,1,16174338,
214,0,16180650,
216,0,,18197
218,1,18066586,
218,0,18070598,
220,1,,5957
220,0,,11167
222,0,2034124,
224,1,,529515
224,0,,725530
226,0,909598,
228,0,,422801
230,1,7410528,
230,0,7391702,
232,0,,344954
232,1,,292569
234,1,11902848,
236,0,,115940
238,1,7876984,
240,0,,341620
242,1,2465506,
244,1,,644802
246,0,804790,
246,1,813238,
248,0,,662152
248,1,,663719
250,0,206260,
252,1,,332717
254,1,10485212,
256,1,,47334
258,0,8421464,
260,1,,491496
262,1,5305850,
264,1,,676738
266,1,2400640,
266,0,2422962,
268,0,,734987
270,0,134160,
272,1,,52006
274,0,16698098,
276,1,,25176
278,0,16732410,
280,0,,48340
282,0,8217066,
284,0,,385684
286,0,909514,
288,0,,360129
288,1,,184407
290,1,10420248,
292,1,,103702
294,1,17368678,
296,1,,103238
298,1,18074106,
300,0,,3957
302,0,22985754,
302,1,23024816,
304,1,,726136
306,1,72684148,
306,0,72715776,
308,0,,37532102
308,1,,278415
310,1,476811206,
312,1,,64029703
314,1,560486068,
314,0,560528360,
316,1,,72116
316,0,,44123780
318,0,363531226,
320,1,,529717
322,1,373615116,
324,1,,11850728
324,0,,41974869
326,1,551247771,
328,1,,52651465
330,0,541252132,
330,1,541218922,
332,0,,7174839
332,1,,52817018
334,0,538546482,
336,1,,61301897
338,0,251547240,
340,0,,3669494
340,1,,13207229
342,1,244614641,
344,1,,3519692
344,0,,14456195
346,1,246209994,
346,0,246205796,
348,0,,16769742
348,1,,1153738
350,1,253208026,
352,0,,6926184
354,1,248366750,
356,0,,138676
356,1,,17852079
358,0,246370796,
358,1,246358053,
360,0,,20457
360,1,,17557309
362,1,244321712,
364,1,,17380403
366,1,244798688,
366,0,244816872,
368,1,,5527510
370,1,246661410,
372,1,,97920
372,0,,17332181
374,1,246092558,
376,1,,17498042
378,1,246758898,
378,0,246775895,
380,1,,17508753
382,0,246146896,
384,1,,512631
384,0,,17528825
386,1,244029892,
388,1,,17436597
390,1,246201720,
392,1,,37612
392,0,,17743048
394,0,240468950,
396,0,,2655797
396,1,,14872653
398,1,243442224,
398,0,243565088,
400,1,,4586328
400,0,,13701924
402,1,247246284,
402,0,247249452,
404,0,,16422823
