 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 8980376 5889000 116 2077 0 0 0 0  4  2 -0  0  0  699 1608  267 24  3 72
 0 0 0 9383712 6243728 150 2544 0 0 0 0  0  0  0  0  0  681 2189  307  0  4 96
 0 0 0 9383548 6243556 128 2157 0 0 0 0  0  0  0  0  0  588 1686  260  0  4 96
 0 0 0 9383468 6243544 129 2157 0 0 0 0  0  0  0  0  0  599 1678  279  0  4 96
 0 0 0 9383236 6243556 147 2163 0 0 0 0  0  0  0  0  0  594 1687  271  0  4 96
 0 0 0 9383520 6243532 129 2157 0 0 0 0  0  0  0  0  0  558 1672  254  0  4 96
 0 0 0 9383236 6243428 129 2155 0 0 0 0  0  2  0  0  0  613 1697  309  0  4 96
 0 0 0 9383200 6243508 134 2160 0 0 0 0  0  0  0  0  0  580 1673  261  0  4 96
 0 0 0 9383496 6243556 77 1179 0 0 0  0  0  0  0  0  0  512 1229  218  0  2 98
 0 0 0 9383488 6243608 52 978 0 0  0  0  0  0  0  0  0  514 1120  222  0  2 98
 0 0 0 9383232 6243508 147 2164 0 0 0 0  0  0  0  0  0  572 1684  259  0  4 96
 0 0 0 9383192 6243416 129 2158 0 0 0 0  0  0  0  0  0  577 1671  256  0  4 96
 0 0 0 9383484 6243544 129 2159 0 0 0 0  0  3  0  0  0  617 1695  333  0  4 96
 0 0 0 9383224 6243484 134 2158 0 0 0 0  0 20  0  0  0  586 1672  262  0  4 96
 0 0 0 9383184 6243408 129 2157 0 0 0 0  0  0  0  0  0  584 1683  261  0  4 96
 0 0 0 9383364 6243424 144 2165 0 0 0 0  0  0  0  0  0  564 1674  278  0  4 96
 0 0 0 9383172 6243452 132 2159 0 0 0 0  0  0  0  0  0  569 1688  263  0  4 96
 0 0 0 9383456 6243528 12 98 0  0  0  0  0  0  0  0  0  431  713  173  0  0 100
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 9383160 6243384 117 2058 0 0 0 0  0  2  0  0  0  607 1646  308  0  4 96
 0 0 0 9383460 6243540 134 2159 0 0 0 0  0  0  0  0  0  558 1673  263  0  4 96
 0 0 0 9383376 6243488 129 2159 0 0 0 0  0  0  0  0  0  570 1684  259  0  4 96
 0 0 0 9383348 6243516 129 2156 0 0 0 0  0  0  0  0  0  593 1676  268  0  4 96
 0 0 0 9383436 6243716 147 2167 0 0 0 0  0  0  0  0  0  554 1685  257  0  4 96
 0 0 0 9383372 6243484 129 2158 0 0 0 0  0  0  0  0  0  588 1672  258  0  4 96
 0 0 0 9383380 6243476 129 2156 0 0 0 0  0  2  0  0  0  632 1689  312  0  4 96
 0 0 0 9383416 6243580 82 1181 0 0 0  0  0  0  0  0  0  520 1319  263  0  2 98
