 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43542140 31050556 155 3980 0 0 0 0 69 -0 3 -0 0  831 2897  926  3  6 91
 0 0 0 43670076 31093364 123 3498 0 0 0 0 0 0  0  0  0  896 2401  319  0  6 94
 0 0 0 43669576 31092832 106 3193 0 0 0 0 0 0  0  0  0  792 2045  330  0  6 94
 0 0 0 43669640 31092900 98 3027 0 0 0 0 0  0  2  0  0  723 2089  371  0  6 94
 0 0 0 43669820 31092976 310 9267 0 0 0 0 0 0  0  0  0  834 4477  586  0  6 94
 0 0 0 43669536 31092816 98 3025 0 0 0 0 0  0  0  0  0  772 2120  311  0  6 94
 0 0 0 43669508 31092808 204 6141 0 0 0 0 0 0  0  0  0  804 3238  451  0  6 94
 0 0 0 43669760 31092968 109 3126 0 0 0 0 0 0  0  0  0  714 2145  322  0  6 94
 0 0 0 43669592 31092864 302 9166 0 0 0 0 0 0  0  0  0  803 4385  582  0  6 94
 1 0 0 43669468 31092764 106 3126 0 0 0 0 0 0  2  0  0  807 2124  350  0  6 94
 0 0 0 43669436 31092744 204 6146 0 0 0 0 0 0  0  0  0 1005 3401  501  0  6 94
 0 0 0 43669384 31092692 123 3844 0 0 0 0 0 0  0  0  0  836 2336  362  0  6 94
 0 0 0 43669832 31092836 278 8358 0 0 0 0 0 0  0  0  0  812 4094  547  0  4 96
 0 0 0 43669384 31092692 221 6300 0 0 0 0 0 0  0  0  0  814 3400  456  0  6 94
 0 0 0 43669352 31092656 98 3027 0 0 0 0 0  0  0  0  0  756 2103  318  0  6 94
 0 0 0 43669316 31092620 204 6145 0 0 0 0 0 0  2  0  0  749 3198  495  0  6 94
 0 0 0 43669316 31092620 106 3125 0 0 0 0 0 0  0  0  0  744 2134  324  0  6 94
 0 0 0 43669496 31092684 204 6150 0 0 0 0 0 0  0  0  0  744 3198  451  0  6 94
 kthr      memory            page            disk          faults      cpu
 r b w   swap  free  re  mf pi po fr de sr s0 s1 s2 --   in   sy   cs us sy id
 0 0 0 43669536 31092732 107 3022 0 0 0 0 0 0  0  0  0  726 2082  323  0  6 94
 0 0 0 43669524 31092744 205 6152 0 0 0 0 0 0  0  0  0  794 3164  463  0  6 94
 0 0 0 43669264 31092572 106 3123 0 0 0 0 0 0  0  0  0  830 2191  326  0  6 94
 0 0 0 43669228 31092540 98 3021 0 0 0 0 0  0  2  0  0  792 1937  352  0  6 94
 0 0 0 43669300 31092620 119 3535 0 0 0 0 0 0  0  0  0  827 2257  351  0  6 94
 0 0 0 43669272 31092576 191 5742 0 0 0 0 0 0  0  0  0  710 3149  432  0  6 94
 0 0 0 43669168 31092508 98 3021 0 0 0 0 0  0  0  0  0  795 2008  317  0  6 94
 0 0 0 43669312 31092616 148 4443 0 0 0 0 0 0  0  0  0  822 2484  384  0  6 94
 0 0 0 43669216 31092524 165 4828 0 0 0 0 0 0  0  0  0  751 2690  411  0  6 94
 0 0 0 43669276 31092584 98 3021 0 0 0 0 0  0  2  0  0  822 2042  360  0  6 94
 0 0 0 43669220 31092528 106 3125 0 0 0 0 0 0  0  0  0  809 2043  324  0  6 94
