time,cpu,FSB,L2miss
2,0,21894168,
4,1,,5428
4,0,,100230
6,0,9840014,
8,0,,464268
10,0,2187392,
10,1,2255418,
12,0,,687049
14,0,109996,
16,0,,328744
18,0,10445904,
20,0,,43642
22,0,17075984,
24,1,,5945
26,1,16742120,
28,0,,105347
30,1,324244,
32,0,,634557
32,1,,746523
34,1,1304602,
34,0,1330978,
36,0,,272912
38,1,10868072,
40,0,,30480
42,0,17022734,
44,1,,8670
46,0,7979084,
48,0,,433522
50,1,1379900,
52,0,,680088
54,0,268714,
56,0,,517893
58,0,4102860,
60,1,,4737
60,0,,21723
62,0,18751766,
64,0,,48308
66,0,9635620,
68,1,,477870
70,1,1834594,
72,0,,685144
74,1,93548,
76,0,,321943
78,0,10694068,
80,1,,53883
80,0,,29528
82,0,17320500,
84,0,,6707
86,0,11876080,
86,1,11892100,
88,0,,245922
90,1,383100,
92,0,,560585
94,0,1313532,
96,0,,195968
98,1,10986416,
100,0,,44655
102,0,17181820,
104,0,,9169
106,1,7309358,
108,0,,443815
110,0,1059706,
112,0,,615479
114,0,223644,
116,0,,221816
118,0,10116050,
120,0,,5780
120,1,,20378
122,0,18851826,
124,1,,6139
124,0,,92414
126,0,9419946,
128,0,,397894
130,0,1644426,
132,0,,500812
134,0,114100,
136,1,,208275
136,0,,118967
138,0,13295706,
140,0,,16171
142,0,8215375,
142,1,8235134,
144,0,,489125
146,1,2157146,
148,0,,660318
150,1,358274,
150,0,357896,
152,0,,609792
152,1,,758678
154,0,1521240,
156,0,,123127
158,0,18559268,
160,0,,20036
162,0,8620189,
164,0,,369741
166,0,2635648,
168,0,,679995
170,0,127570,
172,0,,191915
174,0,10639518,
176,0,,71200
178,0,16911412,
180,0,,5551
180,1,,32221
182,1,15556803,
182,0,15569604,
184,1,,225371
186,1,1887658,
188,1,,839190
190,0,326342,
192,0,,204330
194,1,10111994,
196,1,,69376
198,1,16066596,
200,0,,8432
202,1,8031794,
204,0,,327056
206,0,1932886,
208,0,,621848
210,0,358314,
210,1,361706,
212,1,,459659
214,1,7816556,
216,0,,18966
218,0,18420088,
220,0,,18145
222,1,8437804,
224,0,,422706
226,0,2264156,
228,0,,544327
230,0,139702,
232,1,,167069
232,0,,262910
234,0,12666326,
236,0,,80055
236,1,,42981
238,0,17227518,
240,1,,5463
240,0,,31657
242,0,9586396,
244,1,,426312
246,1,4026010,
246,0,4030508,
248,0,,562129
250,0,201892,
252,1,,313649
254,0,10621322,
256,0,,52873
258,0,16755716,
260,0,,18641
262,0,16431892,
262,1,16460500,
264,0,,71180
266,1,698760,
266,0,697992,
268,0,,538796
270,0,440382,
272,1,,228593
274,0,11326542,
276,0,,162273
278,0,16532608,
280,1,,31056
282,0,8152510,
284,0,,389249
286,0,1991192,
286,1,2022530,
288,0,,513835
290,1,204246,
292,0,,392284
294,0,6209620,
296,0,,8034
298,0,18482486,
300,0,,38061
302,0,31344066,
304,0,,1167131
306,1,260258722,
306,0,260302425,
308,1,,15191839
308,0,,8113161
310,1,235258452,
312,1,,24365184
314,1,248312230,
314,0,248331068,
316,0,,24915937
316,1,,85465
318,1,252737414,
318,0,252892284,
320,1,,12189
320,0,,20238090
322,0,354412484,
324,1,,13399809
326,0,206993620,
326,1,206996208,
328,1,,16540170
330,1,262486256,
332,1,,21074812
334,0,274042209,
336,1,,21147420
338,0,280835674,
340,1,,22354072
342,0,277791558,
342,1,278065962,
344,0,,2004933
346,1,283576266,
348,0,,671663
348,1,,22711310
350,0,302089285,
352,0,,172446
354,1,323387678,
354,0,323385932,
356,1,,44498
356,0,,27084392
358,0,331306478,
360,0,,1629809
362,0,321516330,
364,0,,10668183
366,1,325647342,
368,0,,25147275
370,1,292630840,
372,0,,22558073
372,1,,109047
374,1,318175580,
376,1,,59003
376,0,,36624323
378,1,346686498,
380,1,,19451790
382,1,227579308,
382,0,227697762,
384,1,,9597723
384,0,,14912737
386,1,234334914,
386,0,234321992,
388,1,,12979047
390,1,237581158,
392,0,,183079
394,0,229388533,
394,1,229534738,
396,0,,9272680
398,0,225450514,
400,1,,4296061
400,0,,19861112
402,1,231015538,
402,0,231010062,
404,0,,22336604
406,1,230396918,
408,0,,23564340
408,1,,77595
410,1,226867522,
412,1,,23957080
414,1,226865195,
416,1,,945426
416,0,,23370027
418,0,224690974,
420,1,,12400178
422,1,227714644,
424,1,,23201470
426,0,229315570,
426,1,229315934,
428,0,,39296
428,1,,23410273
430,1,237297624,
432,1,,23722837
434,0,229613506,
436,0,,7077020
436,1,,16845067
438,1,227291392,
440,1,,16782483
440,0,,7620599
442,1,225674036,
444,1,,23715866
444,0,,301722
446,0,231387470,
448,0,,24072261
450,1,233082832,
452,1,,24064752
454,1,230990178,
454,0,231044410,
456,0,,752542
458,1,230181184,
458,0,230184870,
460,1,,5034467
460,0,,18910943
462,1,224901278,
462,0,224883881,
