Time,CPU_0_Temp,CPU_1_Temp,Ambient_Temp0,Ambient_Temp1,Blower_Fan_0,Blower_Fan_1,Axial_Fan_0,Axial_Fan_1,HT0_CPU0_ALL,HT0_CPU1_ALL,HT0,HT1_CPU2_ALL,HT1_CPU3_ALL,HT1,HT2_CPU0_ALL,HT2_CPU1_ALL,HT2,Watts,Volts,Amps,InputDCPwr,AllPwrExtBd,ProcPwr,HT0Scaled,HT1Scaled,HT2Scaled
80,44,48,35,45,3567.2,3645.6,8662,8662,1563826,1563752,1563789,16806283,16439291,16622787,22652263,22636536,22644399.5,207.4,115.4,1.744,155.55,124.44,62.22,1.563789,16.622787,22.6443995
85,44,48,35,45,3567.2,3567.2,8662,8449,1513896,1513970,1513933,15423337,15425581,15424459,15639830,15650389,15645109.5,207.4,115.5,1.664,155.55,124.44,62.22,1.513933,15.424459,15.6451095
90,44,48,35,45,3567.2,3645.6,8449,8662,949036,947339,948187.5,10132999,10209795,10171397,11385051,11206094,11295572.5,207.5,115.5,1.656,155.625,124.5,62.25,0.9481875,10.171397,11.2955725
95,44,48,35,45,3567.2,3645.6,8662,8449,817902,819599,818750.5,9426090,10387614,9906852,13009856,13187880,13098868,207.6,115.4,1.655,155.7,124.56,62.28,0.8187505,9.906852,13.098868
100,44,48,35,45,3567.2,3645.6,8449,8449,1519085,1519085,1519085,16413535,15311332,15862433.5,19522076,19528467,19525271.5,207.7,115.5,1.657,155.775,124.62,62.31,1.519085,15.8624335,19.5252715
105,44,48,35,45,3567.2,3567.2,8662,8449,1570935,1570935,1570935,13681176,14209506,13945341,15156847,15156411,15156629,207.7,115.4,1.655,155.775,124.62,62.31,1.570935,13.945341,15.156629
110,44,48,35,45,3567.2,3567.2,8449,8662,1533406,1533328,1533367,17261999,16734966,16998482.5,24390896,24383537,24387216.5,207.8,115.4,1.655,155.85,124.68,62.34,1.533367,16.9984825,24.3872165
115,44,47,35,45,3567.2,3567.2,8662,8449,1550190,1550268,1550229,14735012,14737000,14736006,15910403,15919630,15915016.5,207.9,115.5,1.654,155.925,124.74,62.37,1.550229,14.736006,15.9150165
120,44,48,35,45,3567.2,3645.6,8449,8449,1552608,1552608,1552608,15045022,15146115,15095568.5,15187511,15184188,15185849.5,208,115.5,1.655,156,124.8,62.4,1.552608,15.0955685,15.1858495
125,44,48,35,45,3567.2,3567.2,8662,8662,1546581,1546581,1546581,16949171,17847499,17398335,20243184,20238703,20240943.5,207.5,115.4,1.659,155.625,124.5,62.25,1.546581,17.398335,20.2409435
130,44,47,35,45,3567.2,3645.6,8662,8662,1526284,1526284,1526284,16101055,15168573,15634814,19480790,19487326,19484058,207.5,115.5,1.702,155.625,124.5,62.25,1.526284,15.634814,19.484058
135,44,48,35,45,3567.2,3645.6,8662,8449,1516635,1516635,1516635,15086989,15701876,15394432.5,16583830,16579907,16581868.5,207.5,115.5,1.655,155.625,124.5,62.25,1.516635,15.3944325,16.5818685
140,44,48,35,45,3567.2,3567.2,8662,8662,767003,743191,755097,6294038,5676322,5985180,12725074,12560555,12642814.5,207.6,115.5,1.656,155.7,124.56,62.28,0.755097,5.98518,12.6428145
145,44,48,35,45,3567.2,3567.2,8662,8662,1003135,1026947,1015041,13546825,13482749,13514787,13408923,13577226,13493074.5,207.6,115.5,1.655,155.7,124.56,62.28,1.015041,13.514787,13.4930745
150,44,48,35,45,3567.2,3567.2,8662,8662,1546890,1546890,1546890,15061396,15170364,15115880,16571778,16568767,16570272.5,207.8,115.5,1.655,155.85,124.68,62.34,1.54689,15.11588,16.5702725
155,44,48,35,45,3645.6,3567.2,8662,8662,1538413,1538413,1538413,18337767,17308938,17823352.5,21995415,21988201,21991808,207.8,115.4,1.655,155.85,124.68,62.34,1.538413,17.8233525,21.991808
160,44,48,35,45,3567.2,3567.2,8662,8449,1525761,1525761,1525761,14410023,15278700,14844361.5,18433875,18443745,18438810,207.8,115.4,1.655,155.85,124.68,62.34,1.525761,14.8443615,18.43881
165,44,48,35,45,3567.2,3567.2,8662,8662,1544922,1544922,1544922,15029639,14331823,14680731,14343098,14343522,14343310,208,115.4,1.655,156,124.8,62.4,1.544922,14.680731,14.34331
170,44,48,35,45,3567.2,3645.6,8662,8662,1523274,1523216,1523245,16724913,17473192,17099052.5,25246714,25241479,25244096.5,208,115.5,1.654,156,124.8,62.4,1.523245,17.0990525,25.2440965
175,44,48,35,45,3567.2,3567.2,8662,8449,1530317,1530375,1530346,14439933,14443475,14441704,15836742,15840953,15838847.5,207.9,115.5,1.659,155.925,124.74,62.37,1.530346,14.441704,15.8388475
180,44,48,35,45,3645.6,3567.2,8662,8449,1553527,1553527,1553527,14601749,14723487,14662618,16084249,16082019,16083134,207.9,115.4,1.721,155.925,124.74,62.37,1.553527,14.662618,16.083134
185,44,48,35,45,3645.6,3567.2,8662,8662,1538888,1538888,1538888,16927721,17571203,17249462,21518468,21512670,21515569,207.8,115.4,1.655,155.85,124.68,62.34,1.538888,17.249462,21.515569
190,44,48,35,45,3567.2,3567.2,8662,8662,383828,383767,383797.5,4357850,3579426,3968638,6065231,6071192,6068211.5,207.7,115.5,1.655,155.775,124.62,62.31,0.3837975,3.968638,6.0682115
195,44,48,35,45,3645.6,3567.2,8662,8662,1422822,1422883,1422852.5,13672956,14478790,14075873,15150472,15152266,15151369,207.7,115.4,1.656,155.775,124.62,62.31,1.4228525,14.075873,15.151369
200,44,48,35,45,3567.2,3567.2,8449,8449,1531298,1531236,1531267,16903405,16105650,16504527.5,24345865,24340265,24343065,207.7,115.5,1.653,155.775,124.62,62.31,1.531267,16.5045275,24.343065
205,44,48,35,45,3567.2,3645.6,8662,8662,1530342,1530404,1530373,14615453,14614472,14614962.5,15923709,15929853,15926781,207.8,115.4,1.656,155.85,124.68,62.34,1.530373,14.6149625,15.926781
210,44,48,35,45,3567.2,3645.6,8662,8662,1524094,1524094,1524094,15904652,16014377,15959514.5,17641501,17639274,17640387.5,207.9,115.6,1.656,155.925,124.74,62.37,1.524094,15.9595145,17.6403875
215,44,48,35,45,3567.2,3645.6,8662,8662,1523338,1523252,1523295,18114217,18593573,18353895,23115007,23102606,23108806.5,208,115.5,1.654,156,124.8,62.4,1.523295,18.353895,23.1088065
220,44,48,35,45,3645.6,3567.2,8662,8662,1542651,1542737,1542694,14638689,14055017,14346853,17727782,17743948,17735865,207.8,115.5,1.653,155.85,124.68,62.34,1.542694,14.346853,17.735865
225,44,48,35,45,3567.2,3567.2,8662,8662,1528816,1528816,1528816,15083141,15973046,15528093.5,16558097,16555320,16556708.5,207.5,115.4,1.661,155.625,124.5,62.25,1.528816,15.5280935,16.5567085
230,44,48,35,45,3645.6,3567.2,8662,8662,1537693,1537693,1537693,16793999,15973122,16383560.5,24234295,24229436,24231865.5,207.5,115.5,1.73,155.625,124.5,62.25,1.537693,16.3835605,24.2318655
235,44,48,35,45,3567.2,3567.2,8662,8449,1484388,1480645,1482516.5,9671830,9573774,9622802,10696484,10668238,10682361,207.6,115.4,1.656,155.7,124.56,62.28,1.4825165,9.622802,10.682361
240,44,48,35,45,3645.6,3567.2,8662,8449,278164,281907,280035.5,8453745,8580184,8516964.5,9254522,9287521,9271021.5,207.6,115.5,1.655,155.7,124.56,62.28,0.2800355,8.5169645,9.2710215
245,44,48,35,45,3645.6,3567.2,8662,8662,1536430,1536372,1536401,17746731,18161283,17954007,21350801,21339284,21345042.5,207.7,115.4,1.654,155.775,124.62,62.31,1.536401,17.954007,21.3450425
250,44,48,35,45,3567.2,3645.6,8662,8662,1547999,1548057,1548028,15494155,14976813,15235484,17004045,17016051,17010048,207.7,115.6,1.655,155.775,124.62,62.31,1.548028,15.235484,17.010048
255,44,48,35,45,3567.2,3645.6,8662,8662,1544709,1544709,1544709,14379260,15336756,14858008,14569583,14568049,14568816,207.8,115.5,1.655,155.85,124.68,62.34,1.544709,14.858008,14.568816
260,45,48,35,45,3645.6,3567.2,8662,8662,1535136,1535136,1535136,16818146,15864036,16341091,24123065,24122909,24122987,207.8,115.5,1.654,155.85,124.68,62.34,1.535136,16.341091,24.122987
265,44,48,35,45,3567.2,3645.6,8662,8662,1548775,1548775,1548775,13972087,13968517,13970302,15744013,15746506,15745259.5,208,115.6,1.654,156,124.8,62.4,1.548775,13.970302,15.7452595
270,45,48,35,45,3567.2,3567.2,8662,8662,1546574,1546574,1546574,15016772,15120434,15068603,15562025,15559816,15560920.5,207.8,115.4,1.656,155.85,124.68,62.34,1.546574,15.068603,15.5609205
275,46,48,35,45,3645.6,3567.2,8662,8662,1545431,1545431,1545431,16751907,17086879,16919393,20868007,20867327,20867667,207.4,115.5,1.68,155.55,124.44,62.22,1.545431,16.919393,20.867667
280,46,48,35,45,3567.2,3645.6,8449,8662,1547286,1547286,1547286,15242058,14864974,15053516,16064325,16064255,16064290,207.5,115.5,1.682,155.625,124.5,62.25,1.547286,15.053516,16.06429
285,46,48,35,45,3567.2,3645.6,8662,8449,1102473,1102453,1102463,9724655,10471439,10098047,10345303,10344917,10345110,207.6,115.5,1.654,155.7,124.56,62.28,1.102463,10.098047,10.34511
290,46,48,35,45,3567.2,3645.6,8449,8662,652975,652995,652985,10729566,9916955,10323260.5,16606169,16609249,16607709,207.6,115.5,1.654,155.7,124.56,62.28,0.652985,10.3232605,16.607709
295,46,48,35,45,3567.2,3567.2,8662,8449,1533641,1533641,1533641,14667946,14671266,14669606,14701923,14704292,14703107.5,226.5,115.4,1.789,169.875,135.9,67.95,1.533641,14.669606,14.7031075
300,46,48,35,45,3567.2,3645.6,8662,8662,3103623,3103623,3103623,141669770,141776322,141723046,198301815,198295148,198298481.5,225.7,115.5,1.79,169.275,135.42,67.71,3.103623,141.723046,198.2984815
305,46,48,36,45,3567.2,3567.2,8449,8662,1564243,1564243,1564243,136370298,136659734,136515016,205727733,205723128,205725430.5,225.4,115.4,1.79,169.05,135.24,67.62,1.564243,136.515016,205.7254305
310,47,48,36,45,3567.2,3645.6,8662,8662,1529893,1529893,1529893,124454880,124036827,124245853.5,181484555,181485866,181485210.5,225.2,115.4,1.791,168.9,135.12,67.56,1.529893,124.2458535,181.4852105
315,46,49,36,45,3567.2,3567.2,8662,8662,1517570,1517570,1517570,144535228,145567137,145051182.5,218079694,218084521,218082107.5,225.3,115.5,1.793,168.975,135.18,67.59,1.51757,145.0511825,218.0821075
320,47,48,36,45,3567.2,3645.6,8875,8662,1539825,1539825,1539825,132386256,131383853,131885054.5,198512971,198520483,198516727,224.8,115.5,1.794,168.6,134.88,67.44,1.539825,131.8850545,198.516727
325,47,48,36,45,3567.2,3567.2,8662,8449,1549462,1549462,1549462,129685974,129795227,129740600.5,191841227,191837085,191839156,224.9,115.4,1.844,168.675,134.94,67.47,1.549462,129.7406005,191.839156
330,47,48,36,45,3567.2,3567.2,8875,8449,1532705,1532705,1532705,143215819,143247504,143231661.5,213764468,213761046,213762757,225.1,115.4,1.793,168.825,135.06,67.53,1.532705,143.2316615,213.762757
335,47,48,36,45,3567.2,3567.2,8875,8662,699224,696156,697690,115091655,114913143,115002399,174223967,174151485,174187726,225.3,115.4,1.798,168.975,135.18,67.59,0.69769,115.002399,174.187726
340,47,48,36,45,3567.2,3645.6,8662,8662,1094339,1097407,1095873,123662253,123670801,123666527,181039950,181107664,181073807,225.4,115.5,1.798,169.05,135.24,67.62,1.095873,123.666527,181.073807
345,48,48,36,45,3645.6,3567.2,8449,8662,1569992,1569992,1569992,164583072,164586762,164584917,258846454,258847100,258846777,225.6,115.5,1.795,169.2,135.36,67.68,1.569992,164.584917,258.846777
350,47,48,36,45,3488.8,3645.6,8662,8662,1538294,1538294,1538294,152106847,152143378,152125112.5,235161946,235164267,235163106.5,225.8,115.4,1.797,169.35,135.48,67.74,1.538294,152.1251125,235.1631065
355,48,48,36,45,3567.2,3645.6,8662,8662,1549909,1549909,1549909,142450238,142435421,142442829.5,216071028,216074179,216072603.5,225.9,115.5,1.8,169.425,135.54,67.77,1.549909,142.4428295,216.0726035
360,48,48,36,45,3567.2,3645.6,8662,8449,1552448,1552448,1552448,147349450,147434855,147392152.5,225101181,225100566,225100873.5,226.3,115.4,1.804,169.725,135.78,67.89,1.552448,147.3921525,225.1008735
365,48,48,36,45,3567.2,3645.6,8662,8662,1547535,1547517,1547526,145105040,145186624,145145832,221415124,221408641,221411882.5,226.3,115.5,1.8,169.725,135.78,67.89,1.547526,145.145832,221.4118825
370,48,48,36,45,3645.6,3567.2,8662,8662,1514327,1514345,1514336,132468653,132307438,132388045.5,195235080,195243675,195239377.5,225.9,115.4,1.804,169.425,135.54,67.77,1.514336,132.3880455,195.2393775
375,48,48,36,45,3645.6,3567.2,8662,8449,1535761,1535761,1535761,130142303,131161942,130652122.5,193205103,193207103,193206103,225.9,115.4,1.892,169.425,135.54,67.77,1.535761,130.6521225,193.206103
380,48,48,36,45,3567.2,3645.6,8662,8662,1508143,1508187,1508165,125132548,122964424,124048486,183750370,183755458,183752914,226,115.2,1.804,169.5,135.6,67.8,1.508165,124.048486,183.752914
385,48,48,36,45,3567.2,3567.2,8662,8662,245389,245345,245367,138563459,139562843,139063151,214981748,214967319,214974533.5,226.1,115.3,1.803,169.575,135.66,67.83,0.245367,139.063151,214.9745335
390,48,48,36,45,3645.6,3645.6,8662,8449,1535038,1535038,1535038,131859704,131792489,131826096.5,193999941,194016591,194008266,226.3,115.3,1.803,169.725,135.78,67.89,1.535038,131.8260965,194.008266
395,48,48,36,45,3645.6,3567.2,8662,8662,1532810,1532810,1532810,151904770,151924891,151914830.5,232731168,232707342,232719255,226.3,115.4,1.803,169.725,135.78,67.89,1.53281,151.9148305,232.719255
400,48,49,36,45,3567.2,3645.6,8662,8449,1515696,1515696,1515696,159601803,159859947,159730875,246541918,246548586,246545252,226.4,115.4,1.804,169.8,135.84,67.92,1.515696,159.730875,246.545252
405,48,48,36,45,3645.6,3645.6,8662,8449,1534748,1534736,1534742,139909349,140920110,140414729.5,210694852,210701132,210697992,226.5,115.3,1.802,169.875,135.9,67.95,1.534742,140.4147295,210.697992
410,48,48,36,45,3567.2,3567.2,8662,8449,1536450,1536462,1536456,127961823,126917115,127439469,188129238,188123372,188126305,226.6,115.4,1.802,169.95,135.96,67.98,1.536456,127.439469,188.126305
415,48,48,36,45,3567.2,3645.6,8662,8449,1543024,1543024,1543024,162064958,162040309,162052633.5,252989701,252996578,252993139.5,226.4,115.4,1.805,169.8,135.84,67.92,1.543024,162.0526335,252.9931395
420,48,48,36,45,3567.2,3567.2,8662,8662,1542047,1542047,1542047,126308858,126277797,126293327.5,183877895,183870439,183874167,226.2,115.4,1.844,169.65,135.72,67.86,1.542047,126.2933275,183.874167
425,48,48,36,45,3567.2,3567.2,8662,8662,1555954,1555954,1555954,168623647,168715096,168669371.5,266775350,266775516,266775433,226.3,115.4,1.829,169.725,135.78,67.89,1.555954,168.6693715,266.775433
430,48,48,36,45,3567.2,3567.2,8662,8662,944013,945486,944749.5,131680814,131716280,131698547,199635973,199845814,199740893.5,226.3,115.4,1.802,169.725,135.78,67.89,0.9447495,131.698547,199.7408935
435,48,48,36,45,3567.2,3567.2,8662,8662,837818,836345,837081.5,119554524,119427634,119491079,178648808,178439624,178544216,226.4,115.4,1.805,169.8,135.84,67.92,0.8370815,119.491079,178.544216
440,48,48,36,45,3567.2,3567.2,8875,8449,1528502,1528460,1528481,141467768,141487531,141477649.5,215668320,215671435,215669877.5,226.4,115.5,1.803,169.8,135.84,67.92,1.528481,141.4776495,215.6698775
445,48,48,36,45,3567.2,3645.6,8662,8662,1525235,1525277,1525256,149377372,149234323,149305847.5,228305491,228288326,228296908.5,226.5,115.5,1.802,169.875,135.9,67.95,1.525256,149.3058475,228.2969085
450,48,48,36,46,3567.2,3567.2,8662,8662,1534724,1534724,1534724,126056777,126172259,126114518,184089145,184103668,184096406.5,226.7,115.4,1.804,170.025,136.02,68.01,1.534724,126.114518,184.0964065
455,48,48,36,45,3567.2,3645.6,8662,8662,1555768,1555722,1555745,142222815,142341689,142282252,218761495,218757482,218759488.5,226.7,115.3,1.806,170.025,136.02,68.01,1.555745,142.282252,218.7594885
460,49,48,36,46,3567.2,3567.2,8662,8449,1514368,1514414,1514391,152855766,152740342,152798054,232764369,232767841,232766105,226.8,115.5,1.802,170.1,136.08,68.04,1.514391,152.798054,232.766105
465,48,48,36,45,3567.2,3567.2,8662,8662,1539921,1539921,1539921,143703099,144826446,144264772.5,216236234,216245994,216241114,226.3,115.4,1.805,169.725,135.78,67.89,1.539921,144.2647725,216.241114
470,48,48,37,46,3567.2,3567.2,8662,8662,1521747,1521747,1521747,155263492,154243904,154753698,240779027,240768127,240773577,226.3,115.3,1.852,169.725,135.78,67.89,1.521747,154.753698,240.773577
475,49,48,37,45,3567.2,3567.2,8662,8449,1546772,1546772,1546772,140139800,140226227,140183013.5,210017284,210040309,210028796.5,226.3,115.5,1.803,169.725,135.78,67.89,1.546772,140.1830135,210.0287965
480,48,48,37,45,3567.2,3567.2,8662,8662,473192,473232,473212,125504343,125303287,125403815,190060734,190057931,190059332.5,226.4,115.5,1.803,169.8,135.84,67.92,0.473212,125.403815,190.0593325
485,48,48,37,45,3567.2,3567.2,8449,8662,1272783,1272743,1272763,141261370,141344351,141302860.5,215610396,215589113,215599754.5,226.5,115,1.811,169.875,135.9,67.95,1.272763,141.3028605,215.5997545
490,49,48,37,46,3567.2,3645.6,8662,8662,1547094,1547094,1547094,170062132,170076185,170069158.5,266403561,266406582,266405071.5,226.6,114.9,1.811,169.95,135.96,67.98,1.547094,170.0691585,266.4050715
495,49,48,37,45,3567.2,3567.2,8662,8449,1529258,1529258,1529258,125090492,125010450,125050471,184151748,184150608,184151178,226.7,114.9,1.813,170.025,136.02,68.01,1.529258,125.050471,184.151178
500,49,48,37,46,3488.8,3645.6,8662,8449,1546832,1546832,1546832,189208721,189239167,189223944,303502054,303502088,303502071,226.7,114.9,1.811,170.025,136.02,68.01,1.546832,189.223944,303.502071
505,49,49,37,46,3567.2,3645.6,8449,8662,1548753,1548753,1548753,142864756,142854882,142859819,214707791,214713093,214710442,226.8,114.8,1.813,170.1,136.08,68.04,1.548753,142.859819,214.710442
510,48,49,37,45,3567.2,3567.2,8662,8662,1558982,1558982,1558982,136121474,136229665,136175569.5,203536328,203535741,203536034.5,226.8,114.9,1.813,170.1,136.08,68.04,1.558982,136.1755695,203.5360345
515,48,48,37,46,3567.2,3645.6,8662,8662,1560290,1560236,1560263,134874869,134828385,134851627,202173856,202163819,202168837.5,226.4,114.9,1.82,169.8,135.84,67.92,1.560263,134.851627,202.1688375
520,49,48,37,46,3567.2,3567.2,8662,8449,1528082,1528136,1528109,137588840,137627259,137608049.5,206367559,206378814,206373186.5,226.4,114.8,1.865,169.8,135.84,67.92,1.528109,137.6080495,206.3731865
525,48,49,37,45,3567.2,3645.6,8449,8449,1381279,1399499,1390389,126513445,127570174,127041809.5,188334267,190772792,189553529.5,226.5,114.9,1.812,169.875,135.9,67.95,1.390389,127.0418095,189.5535295
530,48,48,37,45,3567.2,3567.2,8662,8449,395648,377428,386538,133098553,131934173,132516363,203352109,200911292,202131700.5,226.5,114.8,1.812,169.875,135.9,67.95,0.386538,132.516363,202.1317005
535,49,48,37,46,3567.2,3645.6,8662,8662,1546256,1546256,1546256,148892194,148894069,148893131.5,228868166,228871075,228869620.5,226.6,114.9,1.814,169.95,135.96,67.98,1.546256,148.8931315,228.8696205
540,48,49,37,45,3567.2,3567.2,8662,8449,1566148,1566148,1566148,132102017,132208861,132155439,195714599,195712194,195713396.5,226.7,114.9,1.814,170.025,136.02,68.01,1.566148,132.155439,195.7133965
545,49,48,37,45,3645.6,3567.2,8662,8662,1545772,1545772,1545772,129324524,129196060,129260292,190996847,190995128,190995987.5,226.8,114.6,1.816,170.1,136.08,68.04,1.545772,129.260292,190.9959875
550,49,48,37,46,3567.2,3567.2,8449,8662,1545081,1545081,1545081,137700637,137702272,137701454.5,207651360,207650077,207650718.5,226.8,114.8,1.813,170.1,136.08,68.04,1.545081,137.7014545,207.6507185
555,49,49,37,45,3567.2,3567.2,8662,8662,1531652,1531652,1531652,146165472,147245010,146705241,223013418,223016515,223014966.5,226.9,114.8,1.814,170.175,136.14,68.07,1.531652,146.705241,223.0149665
560,49,48,37,46,3567.2,3567.2,8662,8662,1534874,1534874,1534874,152805653,151766428,152286040.5,236769843,236765205,236767524,226.7,114.8,1.813,170.025,136.02,68.01,1.534874,152.2860405,236.767524
565,48,48,37,46,3567.2,3645.6,8662,8662,1530168,1530168,1530168,143188546,143261116,143224831,216411341,216417211,216414276,226.5,114.8,1.886,169.875,135.9,67.95,1.530168,143.224831,216.414276
570,48,48,37,45,3567.2,3645.6,8662,8662,1542770,1542770,1542770,146660529,146763352,146711940.5,222460937,222472856,222466896.5,226.6,114.9,1.83,169.95,135.96,67.98,1.54277,146.7119405,222.4668965
575,49,48,37,46,3567.2,3567.2,8662,8662,862865,862865,862865,136666813,136452720,136559766.5,211479703,211468919,211474311,226.6,114.9,1.813,169.95,135.96,67.98,0.862865,136.5597665,211.474311
580,48,49,37,46,3645.6,3567.2,8662,8662,919241,919241,919241,180505777,180467841,180486809,289378650,289365229,289371939.5,226.6,114.9,1.813,169.95,135.96,67.98,0.919241,180.486809,289.3719395
585,49,48,37,45,3567.2,3567.2,8662,8662,1534756,1534756,1534756,149718282,150880677,150299479.5,229374334,229382725,229378529.5,226.8,114.9,1.812,170.1,136.08,68.04,1.534756,150.2994795,229.3785295
590,49,48,37,46,3567.2,3567.2,8449,8662,1530314,1530314,1530314,136120929,135091515,135606222,204212521,204206312,204209416.5,226.8,114.7,1.816,170.1,136.08,68.04,1.530314,135.606222,204.2094165
595,49,48,37,46,3645.6,3567.2,8449,8662,1548408,1548408,1548408,132207076,131990537,132098806.5,196329273,196320745,196325009,226.9,114.9,1.815,170.175,136.14,68.07,1.548408,132.0988065,196.325009
600,49,48,37,46,3645.6,3567.2,8449,8449,1538157,1538157,1538157,141674670,141789834,141732252,214090080,214104270,214097175,227,114.8,1.813,170.25,136.2,68.1,1.538157,141.732252,214.097175
605,49,48,37,46,3567.2,3567.2,8662,8662,1562005,1562005,1562005,148575237,148476575,148525906,229428974,229418000,229423487,227,114.8,1.813,170.25,136.2,68.1,1.562005,148.525906,229.423487
610,49,48,37,46,3567.2,3567.2,8449,8875,1545744,1545744,1545744,218037765,218243249,218140507,358492317,358507224,358499770.5,226.5,114.8,1.815,169.875,135.9,67.95,1.545744,218.140507,358.4997705
615,48,48,37,46,3567.2,3645.6,8662,8662,1534023,1534023,1534023,133870691,134903492,134387091.5,199014237,199014051,199014144,226.5,114.9,1.867,169.875,135.9,67.95,1.534023,134.3870915,199.014144
620,49,48,37,46,3567.2,3567.2,8662,8662,1560221,1560221,1560221,136847873,135832711,136340292,205568861,205564609,205566735,226.6,114.9,1.815,169.95,135.96,67.98,1.560221,136.340292,205.566735
625,49,48,37,46,3567.2,3567.2,8449,8662,325825,326733,326279,112405698,112283428,112344563,167151068,167241650,167196359,226.7,114.9,1.812,170.025,136.02,68.01,0.326279,112.344563,167.196359
630,49,48,37,46,3567.2,3567.2,8449,8662,1452026,1451118,1451572,140499021,140669450,140584235.5,212276820,212189321,212233070.5,226.8,114.9,1.811,170.1,136.08,68.04,1.451572,140.5842355,212.2330705
635,49,49,37,46,3645.6,3567.2,8875,8662,1554811,1554811,1554811,137755395,137667917,137711656,208727099,208719690,208723394.5,226.7,114.8,1.813,170.025,136.02,68.01,1.554811,137.711656,208.7233945
640,49,49,37,46,3567.2,3567.2,8662,8449,1552786,1552751,1552768.5,171858917,171654776,171756846.5,270357871,270350303,270354087,226.9,114.9,1.816,170.175,136.14,68.07,1.5527685,171.7568465,270.354087
645,48,49,37,46,3567.2,3645.6,8662,8449,1546161,1546196,1546178.5,174543326,175776822,175160074,277976304,277995181,277985742.5,226.9,114.9,1.812,170.175,136.14,68.07,1.5461785,175.160074,277.9857425
