pic0: pic0=NB_ht_bus1_bandwidth,umask0=0x01
pic1: pic1=NB_ht_bus1_bandwidth,umask=0x02
pic2: pic2=NB_ht_bus1_bandwidth,umask=0x04
pic3: pic3=NB_ht_bus1_bandwidth,umask=0x08,sys
   time cpu event      pic0      pic1      pic2      pic3 
  5.005   0  tick   2984770     18765     18765     18765 
  5.005   1  tick   6437003  12370298  12370313  12370314 
 10.005   0  tick   2898622     19333     19333     19333 
 10.005   1  tick   7042951  12748326  12748311  12748310 
 15.005   0  tick     47774      1526      1526      1526 
 15.010   1  tick   1506169    730200    730208    730208 
 20.005   0  tick   1579436     17853     17853     17853 
 20.005   1  tick   7909893  12150742  12150734  12150734 
 25.005   0  tick   1611679     18194     18194     18194 
 25.005   1  tick   6890214  12570503  12570503  12570503 
 30.005   0  tick   1647764     22120     22120     22120 
 30.005   1  tick   9636393  18521452  18521452  18521452 
 35.005   0  tick    658210      7592      7592      7592 
 35.935   1  tick   2620739    732036    732044    732044 
 40.005   0  tick   4739644     11179     11179     11179 
 40.005   1  tick   9513318  12524726  12524718  12524718 
 45.005   1  tick   5505323   7627869   7627883   7627883 
 45.005   0  tick   1168157     12848     12848     12848 
 50.005   0  tick    485358      6172      6172      6172 
 50.005   1  tick   3202874   5126360   5126346   5126346 
 55.005   0  tick   1589254     18356     18356     18356 
 55.005   1  tick   7262890  12454469  12454469  12454469 
 60.005   0  tick   2961897     21990     21990     21990 
 60.005   1  tick   8776223  12122546  12122546  12122546 
 65.005   1  tick    696770    479208    479208    479208 
 65.009   0  tick    723782      9158      9158      9158 
 70.005   0  tick    885933      9443      9443      9443 
 70.005   1  tick   6897064  12349345  12349345  12349345 
 75.005   0  tick   3017334     18344     18344     18344 
 75.005   1  tick   6814259  12002169  12002169  12002169 
 80.005   0  tick   1628831     18873     18873     18873 
 80.005   1  tick   6814666  12381028  12381028  12381028 
 85.005   1  tick    855301    515665    515665    515665 
 85.005   0  tick    101460      1365      1365      1365 
 90.005   0  tick   2825019     21013     21013     21013 
 90.005   1  tick   9180973  11909421  11909421  11909421 
 95.005   0  tick   1608127     18331     18331     18331 
 95.005   1  tick   7062557  12064370  12064370  12064370 
100.005   1  tick   5153505   7666132   7666132   7666132 
100.005   0  tick   1221193     13482     13482     13482 
105.005   0  tick   1734386      5225      5225      5225 
105.005   1  tick   3484858   4738064   4738064   4738064 
110.005   0  tick   2863138     18822     18822     18822 
110.005   1  tick   8400198  12625752  12625762  12625762 
115.005   1  tick    867859    542538    542528    542528 
115.036   0  tick   1535702      2400      2400      2400 
120.005   0  tick   2734363     17403     17403     17403 
120.005   1  tick   8238821  11286825  11286825  11286825 
125.005   0  tick   1592756     18297     18297     18297 
125.005   1  tick   6943298  12508118  12508132  12508132 
130.005   0  tick   1360501     15206     15206     15206 
130.008   1  tick   4589298   7287680   7287666   7287666 
135.005   0  tick    270709      3427      3427      3427 
135.005   1  tick   3676838   5063092   5063092   5063092 
140.005   0  tick   1579229     18894     18894     18894 
140.005   1  tick   7402689  12210791  12210809  12210812 
145.005   0  tick   1642093     18189     18189     18189 
145.005   1  tick   7029138  12253908  12253890  12253887 
150.005   0  tick   1602478     22130     22130     22130 
150.005   1  tick   8257935  12301411  12301411  12301411 
155.005   1  tick    621276    522167    522167    522167 
155.005   0  tick    311376      3529      3529      3529 
160.005   0  tick   1325840     15157     15157     15157 
160.005   1  tick   7152309  12518465  12518465  12518465 
165.005   0  tick   1587314     19116     19116     19116 
165.005   1  tick   8185961  12431620  12431620  12431620 
170.005   1  tick   6434890  11876333  11876333  11876333 
170.005   0  tick   1653126     18329     18329     18329 
175.005   0  tick    802438      9248      9248      9248 
175.005   1  tick   4393858   6552005   6552005   6552010 
180.005   0  tick    807137     13511     13511     13511 
180.005   1  tick   5272432   5904245   5904245   5904240 
185.005   0  tick   1590374     18267     18267     18267 
185.005   1  tick   7602287  11744631  11744631  11744631 
190.005   0  tick   1624763     18259     18259     18259 
190.005   1  tick   7434863  11783565  11783565  11783565 
195.005   0  tick   1471471     17765     17765     17765 
195.007   1  tick   4975797   7642721   7642721   7642721 
200.005   0  tick    163846      1705      1705      1705 
200.005   1  tick   3113712   4958458   4958458   4958458 
205.005   0  tick   1628872     18213     18213     18213 
205.005   1  tick   7313001  12700118  12700118  12700118 
210.005   0  tick   1630981     18766     18766     18766 
210.005   1  tick   8389057  12745764  12745764  12745764 
215.005   0  tick   1632206     18323     18323     18323 
215.005   1  tick   6848378  11806912  11806920  11806920 
220.005   0  tick    352675      5615      5615      5615 
220.011   1  tick   1456045    663657    663665    663673 
225.005   0  tick   1268988     15538     15538     15538 
225.005   1  tick   7279303  11561047  11561031  11561023 
230.005   1  tick   7369174  12372676  12372690  12372690 
230.005   0  tick   2943955     18355     18355     18355 
235.005   1  tick   4868934   6941470   6941456   6941456 
235.005   0  tick   1504950     17530     17530     17530 
240.005   0  tick    130067      3924      3924      3924 
240.005   1  tick   4424013   5335852   5335852   5335852 
245.005   0  tick   1619292     18323     18323     18323 
245.005   1  tick   6991257  11952506  11952506  11952506 
250.005   0  tick   1623236     18806     18806     18806 
250.005   1  tick   7290005  12228275  12228275  12228275 
255.005   0  tick   1633630     19375     19375     19375 
255.005   1  tick   7940888  12352749  12352749  12352749 
260.005   1  tick    855052    534197    534197    534197 
260.005   0  tick    390795      4507      4507      4507 
265.005   0  tick   1230572     14287     14287     14287 
265.005   1  tick   6940064  11915114  11915114  11915114 
270.005   0  tick   1642926     23091     23091     23091 
270.005   1  tick   8549752  12947168  12947168  12947168 
275.005   1  tick   6045199  12573805  12573819  12573819 
275.005   0  tick   1663260     18273     18273     18273 
280.005   0  tick    874302      9522      9522      9522 
280.011   1  tick   4205628   7144353   7144349   7144349 
285.005   0  tick    797040     10162     10162     10162 
285.005   1  tick   3604875   5346098   5346102   5346102 
290.005   0  tick   2935608     18297     18297     18297 
290.005   1  tick   7463745  12222205  12222191  12222191 
295.005   0  tick   1629657     18146     18146     18146 
295.005   1  tick   7756227  12893631  12893631  12893631 
300.005   1  tick   2298782    739658    739658    739658 
300.005   0  tick    377345      9235      9235      9235 
305.005   0  tick   1251344     24648     24648     24648 
305.005   1  tick  22089080  26322335  26322335  26322335 
310.005   1  tick  23308523  38982163  38982163  38982163 
310.005   0  tick   1605781     78348     78348     78348 
315.005   0  tick   1695161    871803    871803    871803 
315.005   1  tick 173100357 211913550 211913550 211913550 
320.005   1  tick 114742241  53831949  53831949  53831949 
320.754   0  tick   1926102      7564      7564      7564 
325.005   0  tick   2344911     26121     26121     26121 
325.005   1  tick 118761525  59795468  59795483  59795483 
330.005   0  tick   2502259     24944     24944     24944 
330.008   1  tick 103898077  42734270  42734255  42734255 
335.005   0  tick    398552      8409      8409      8409 
335.005   1  tick 138233069  39967251  39967251  39967251 
340.005   0  tick   1593170     21610     21610     21610 
340.005   1  tick 189868975  75520446  75520454  75520454 
345.005   0  tick   1628420     22525     22525     22525 
345.005   1  tick 160183888  73236091  73236083  73236083 
350.005   0  tick   1566442     18258     18258     18258 
350.005   1  tick 152683055  97378956  97378956  97378956 
355.005   0  tick      4864      8712      8712      8712 
355.005   1  tick 160253636  98919462  98919462  98919462 
360.005   0  tick   1646069     32113     32113     32113 
360.005   1  tick 178538707 130020089 130020089 130020089 
365.005   0  tick   1580804     18279     18279     18279 
365.005   1  tick 160806662  81003775  81003783  81003783 
370.005   0  tick   1641343     18152     18152     18152 
370.005   1  tick 199444706 139721439 139721431 139721431 
375.005   0  tick    333167      3913      3913      3913 
375.009   1  tick 167848426  54283072  54283072  54283072 
380.005   0  tick   2522846     14894     14894     14894 
380.005   1  tick 150993570  14229969  14229969  14229969 
385.005   0  tick   1628951     18229     18229     18229 
385.005   1  tick 189881969  49811801  49811801  49811801 
390.005   0  tick   1313962     18176     18176     18176 
390.006   1  tick 183399400  44129149  44129149  44129149 
395.005   0  tick   1581508      3983      3983      3983 
395.005   1  tick 176080264  59107435  59107452  59107461 
400.005   0  tick   1600990     18263     18263     18263 
400.005   1  tick 175391705  56314959  56314952  56314949 
405.005   0  tick   1648977     18549     18549     18549 
405.005   1  tick 179391739  64551359  64551349  64551343 
410.005   1  tick 173167361  89703145  89703145  89703145 
410.006   0  tick    679977      8889      8889      8889 
415.005   0  tick   2253382      9801      9801      9801 
415.005   1  tick 186795251 128199483 128199483 128199483 
420.005   0  tick   1642941     21722     21722     21722 
420.005   1  tick 115301127  62662139  62662148  62662148 
425.005   0  tick   1595948     18176     18176     18176 
425.010   1  tick 114036099  55096706  55096697  55096697 
430.005   0  tick     10837       431       431       431 
430.005   1  tick 104535436  40695988  40696002  40696002 
435.005   0  tick   1593213     19868     19868     19868 
435.005   1  tick 109042268  43702127  43702113  43702113 
440.005   0  tick   1621876     18273     18273     18273 
440.005   1  tick 116358655  55294511  55294511  55294511 
445.005   0  tick   2159264      9242      9242      9242 
445.005   1  tick 138136141  90124817  90124817  90124817 
450.005   0  tick    866720     13021     13021     13021 
450.005   1  tick  93448598  17522776  17522785  17522785 
455.005   0  tick   1638553     18273     18273     18273 
455.005   1  tick 111901364  47112997  47112988  47112988 
460.005   0  tick   1619515     18235     18235     18235 
460.005   1  tick 131158653  80880826  80880826  80880826 
465.005   1  tick 130549040  79724214  79724214  79724214 
465.492   0  tick   2108420      9799      9799      9799 
470.005   1  tick 111362156  45408816  45408816  45408821 
470.005   0  tick    887849      9461      9461      9461 
475.005   0  tick   2854657     18241     18241     18241 
475.005   1  tick 114317636  47332657  47332657  47332652 
480.005   1  tick 138262269  89270365  89270365  89270365 
